"parasite_species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","host_species","host_genus","host_in_cycle_exposed","to_int_def","exposure_type","likely_undercount","dpi","dose","sample_size","tot_given","tot_recovered","recovery_rate","worm_length","worm_width","worm_volume","imputed_worm_volume","log_ws","host_bm","log_hm","study"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",14,500,1,500,348,0.696,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",16,500,1,500,46,0.092,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",18,500,1,500,122,0.244,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",22,500,1,500,129,0.258,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",45,500,1,500,3,0.006,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Marmota monax","Marmota","1","Definitive","Individual","no",11,200,1,200,148,0.74,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,2322.138333,7.75024373541872,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Marmota monax","Marmota","1","Definitive","Individual","no",34,200,1,200,44,0.22,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,2322.138333,7.75024373541872,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Marmota monax","Marmota","1","Definitive","Individual","no",34,200,1,200,91,0.455,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,2322.138333,7.75024373541872,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Marmota monax","Marmota","1","Definitive","Individual","no",37,200,1,200,124,0.62,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,2322.138333,7.75024373541872,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",34,200,1,200,53,0.265,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Lepus americanus","Lepus","1","Definitive","Individual","no",36,200,1,200,20,0.1,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1165.38,7.0608024930721,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Sylvilagus floridanus","Sylvilagus","1","Definitive","Individual","no",25,200,1,200,2,0.01,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,735.226,6.60017793494283,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Sylvilagus floridanus","Sylvilagus","1","Definitive","Individual","no",21,200,1,200,3,0.015,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,735.226,6.60017793494283,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Sylvilagus floridanus","Sylvilagus","1","Definitive","Individual","no",25,200,1,200,3,0.015,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,735.226,6.60017793494283,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Sylvilagus floridanus","Sylvilagus","1","Definitive","Individual","no",25,200,1,200,1,0.005,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,735.226,6.60017793494283,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Sylvilagus floridanus","Sylvilagus","1","Definitive","Individual","no",23,200,1,200,1,0.005,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,735.226,6.60017793494283,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",23,200,1,200,17,0.085,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Obeliscoides cuniculi","Obeliscoides","Cooperiidae","Rhabditida","Chromadorea","Nematoda","Oryctolagus cuniculus","Oryctolagus","1","Definitive","Individual","no",32,200,1,200,36,0.18,0.653833333,0.0205,0.000206083,0.000206083,-8.48723155770083,1304.135,7.17329526473535,"Measures and Anderson 1983 . J. Wildl. Dis. 19 : 225-233"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",5,600,1,600,158,0.263,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",5,600,1,600,162,0.27,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",10,600,1,600,42,0.07,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",10,600,1,600,84,0.14,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",15,600,1,600,423,0.705,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",15,600,1,600,240,0.4,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",20,600,1,600,299,0.498,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",20,600,1,600,154,0.257,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",25,600,1,600,407,0.678,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",25,600,1,600,224,0.373,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",37,600,1,600,390,0.65,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",37,600,1,600,277,0.462,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",66,600,1,600,107,0.178,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum columbianum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Ovis aries","Ovis","1","Definitive","Individual","no",66,600,1,600,157,0.262,0.829777778,NA,NA,0.000652307,NA,37794.826,10.5399274939321,"Dash 1973 . Int. J. Parasitol. 3 : 843-851"
"Oesophagostomum dentatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",77,20000,5,1e+05,28050,0.2805,0.608166667,0.028,0.000380845,0.000380845,-7.87311808975995,75894.565,11.2371003534417,"Pattison et al. 1980 . Anim. Prod. 30 : 285-294"
"Oesophagostomum dentatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",77,40000,5,2e+05,27160,0.1358,0.608166667,0.028,0.000380845,0.000380845,-7.87311808975995,75894.565,11.2371003534417,"Pattison et al. 1980 . Anim. Prod. 30 : 285-294"
"Oesophagostomum dentatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",77,80000,5,4e+05,27940,0.06985,0.608166667,0.028,0.000380845,0.000380845,-7.87311808975995,75894.565,11.2371003534417,"Pattison et al. 1980 . Anim. Prod. 30 : 285-294"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",1,4000,1,4000,580,0.145,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",2,4000,1,4000,703,0.17575,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",3,4000,1,4000,1047,0.26175,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",4,4000,1,4000,1443,0.36075,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",5,4000,1,4000,1612,0.403,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",6,4000,1,4000,1117,0.27925,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",7,4000,1,4000,687,0.17175,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",9,4000,1,4000,1247,0.31175,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",11,4000,1,4000,1433,0.35825,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",14,4000,1,4000,1630,0.4075,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",16,4000,1,4000,701,0.17525,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",22,4000,1,4000,990,0.2475,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",30,4000,1,4000,829,0.20725,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",37,4000,1,4000,1028,0.257,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",44,4000,1,4000,280,0.07,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",51,4000,1,4000,1857,0.46425,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",51,4000,1,4000,1290,0.3225,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",58,4000,1,4000,451,0.11275,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",65,4000,1,4000,1741,0.43525,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",72,4000,1,4000,310,0.0775,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",79,4000,1,4000,620,0.155,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",99,500,1,500,300,0.6,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",174,500,1,500,190,0.38,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",64,1000,1,1000,210,0.21,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",100,1000,1,1000,110,0.11,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",148,2550,1,2550,821,0.322,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
"Oesophagostomum quadrispinulatum","Oesophagostomum","Cloacinidae","Rhabditida","Chromadorea","Nematoda","Sus scrofa","Sus","1","Definitive","Individual","no",164,4000,1,4000,1390,0.3475,0.532,0.026,0.000282454,0.000282454,-8.17199485249473,75894.565,11.2371003534417,"Kendall et al. 1977 . J. Comp. Pathol. 87 : 223-229"
